@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute outputs_annie-1 numeric
@attribute outputs_annie-2 numeric
@attribute outputs_annie-3 numeric
@attribute outputs_annie-4 numeric
@attribute outputs_annie-5 numeric
@attribute outputs_annie-6 numeric

@data
679,'2017/02/12 14:04:59:585',13,357.9823,204.701447,3.916605,0.191971,0.040242,0.109389,13.456906,0.864383,7.285162,7.329264,2.942303,3.010597,20.210184,6.616544,0.628753,0.628753,0.628753,0.294,0.294,0.294
680,'2017/02/12 14:04:59:596',13,357.93338,205.415131,3.928339,0.207539,0.037949,0.110722,13.384737,0.832782,7.200686,7.23652,3.135353,3.213543,20.300108,6.64152,0.628753,0.628753,0.628753,0.294,0.294,0.294
681,'2017/02/12 14:04:59:628',13,357.792114,207.131424,3.928872,0.204998,0.042276,0.109661,13.442889,0.909496,7.198467,7.254004,3.039223,3.120672,20.269636,6.590725,0.628753,0.628753,0.628753,0.294,0.294,0.294
682,'2017/02/12 14:04:59:662',13,357.402496,209.600311,3.929897,0.204263,0.036487,0.112123,13.456608,0.885163,7.288013,7.321545,2.869583,2.952941,20.137188,6.669785,0.628753,0.628753,0.628753,0.294,0.294,0.294
683,'2017/02/12 14:04:59:694',13,357.382172,212.0672,3.934151,0.207619,0.038929,0.112083,13.424128,0.920385,7.281309,7.318489,2.926459,3.009411,20.144835,6.649301,0.628753,0.628753,0.628753,0.294,0.294,0.294
684,'2017/02/12 14:04:59:711',13,357.382172,212.0672,3.934151,0.207619,0.038929,0.112083,13.424128,0.920385,7.281309,7.318489,2.926459,3.009411,20.144835,6.649301,0.628753,0.628753,0.628753,0.294,0.294,0.294
685,'2017/02/12 14:04:59:726',13,357.303436,214.376328,3.936475,0.227068,0.037593,0.112859,13.247495,0.879589,7.350521,7.394448,2.866971,2.95494,20.150967,6.671402,0.628753,0.628753,0.628753,0.294,0.294,0.294
686,'2017/02/12 14:04:59:762',13,357.461884,216.823135,3.924488,0.217519,0.041427,0.109918,13.344882,0.932058,7.332989,7.379272,2.903516,2.98327,20.038635,6.689545,0.628753,0.628753,0.628753,0.294,0.294,0.294
687,'2017/02/12 14:04:59:795',13,357.761963,218.902634,3.907615,0.209288,0.033643,0.108498,13.249908,0.88819,7.262195,7.299296,2.941355,3.019202,19.960268,6.719893,0.628753,0.628753,0.628753,0.294,0.294,0.294
688,'2017/02/12 14:04:59:813',13,357.761963,218.902634,3.907615,0.209288,0.033643,0.108498,13.249908,0.88819,7.262195,7.299296,2.941355,3.019202,19.960268,6.719893,0.628753,0.628753,0.628753,0.294,0.294,0.294
689,'2017/02/12 14:04:59:830',13,358.310181,221.639404,3.840349,0.196575,0.034206,0.106207,13.485317,0.826278,7.691288,7.740187,2.983918,3.051688,20.017672,6.623952,0.628753,0.628753,0.628753,0.294,0.294,0.294
690,'2017/02/12 14:04:59:863',13,359.031769,224.030914,3.79841,0.200795,0.028721,0.110444,13.85181,0.761106,8.710401,8.765001,2.776681,2.861366,20.053017,6.542924,0.628753,0.628753,0.628753,0.294,0.294,0.294
691,'2017/02/12 14:04:59:898',13,359.899078,225.108536,3.797947,0.221715,0.035315,0.105447,13.686217,0.660676,8.987667,9.050292,2.748392,2.828317,20.269848,6.481895,0.628753,0.628753,0.628753,0.294,0.294,0.294
692,'2017/02/12 14:04:59:909',13,359.899078,225.108536,3.797947,0.221715,0.035315,0.105447,13.686217,0.660676,8.987667,9.050292,2.748392,2.828317,20.269848,6.481895,0.628753,0.628753,0.628753,0.294,0.294,0.294
693,'2017/02/12 14:04:59:930',13,360.575897,226.329361,3.80497,0.223356,0.032041,0.111066,13.803523,0.720329,8.644264,8.724346,2.751177,2.849976,20.134205,6.499845,0.628753,0.628753,0.628753,0.294,0.294,0.294
694,'2017/02/12 14:04:59:961',13,361.072449,227.081329,3.81651,0.241054,0.034981,0.110448,13.581499,0.776082,8.107799,8.209086,2.677001,2.791041,20.280212,6.605221,0.628753,0.628753,0.628753,0.294,0.294,0.294
695,'2017/02/12 14:04:59:996',13,361.624084,227.88208,3.840023,0.236476,0.039505,0.10671,13.318823,0.816744,7.727961,7.799521,2.713196,2.803716,20.14938,6.604764,0.628753,0.628753,0.628753,0.294,0.294,0.294
696,'2017/02/12 14:05:00:027',13,362.017822,229.255188,3.856134,0.235569,0.044165,0.106116,13.326585,0.85938,7.415084,7.46252,2.822931,2.909362,20.006142,6.650233,0.628753,0.628753,0.628753,0.294,0.294,0.294
697,'2017/02/12 14:05:00:050',13,362.017822,229.255188,3.856134,0.235569,0.044165,0.106116,13.326585,0.85938,7.415084,7.46252,2.822931,2.909362,20.006142,6.650233,0.628753,0.628753,0.628753,0.294,0.294,0.294
698,'2017/02/12 14:05:00:064',13,362.271423,229.925629,3.884794,0.265604,0.045399,0.104924,13.245952,0.838484,7.330472,7.380536,2.873492,2.966361,20.01391,6.722057,0.628753,0.628753,0.628753,0.294,0.294,0.294
699,'2017/02/12 14:05:00:096',13,362.498413,230.842285,3.90068,0.273281,0.050684,0.103892,13.187616,0.844917,7.24649,7.303555,2.976932,3.064048,19.859552,6.714971,0.628753,0.628753,0.628753,0.294,0.294,0.294
700,'2017/02/12 14:05:00:130',13,362.727692,231.758942,3.907527,0.283879,0.048791,0.104241,13.143219,0.861739,7.203102,7.250668,3.024509,3.123695,19.88361,6.749701,0.628753,0.628753,0.628753,0.294,0.294,0.294
701,'2017/02/12 14:05:00:151',13,362.727692,231.758942,3.907527,0.283879,0.048791,0.104241,13.143219,0.861739,7.203102,7.250668,3.024509,3.123695,19.88361,6.749701,0.628753,0.628753,0.628753,0.294,0.294,0.294
702,'2017/02/12 14:05:00:165',13,362.721832,232.528305,3.910401,0.285267,0.05273,0.108059,13.108917,0.880861,7.164403,7.214027,3.040012,3.151011,19.759985,6.755617,0.628753,0.628753,0.628753,0.294,0.294,0.294
703,'2017/02/12 14:05:00:198',13,362.807068,233.117188,3.909514,0.282924,0.053758,0.108942,13.108438,0.905201,7.12911,7.178011,3.095155,3.205831,19.762047,6.7788,0.628753,0.628753,0.628753,0.294,0.294,0.294
704,'2017/02/12 14:05:00:230',13,362.946106,233.607422,3.910371,0.279903,0.05309,0.109064,13.100338,0.927789,7.085323,7.136912,3.122954,3.24054,19.690138,6.865024,0.628753,0.628753,0.628753,0.294,0.294,0.294
705,'2017/02/12 14:05:00:263',13,362.946106,233.607422,3.910371,0.279903,0.05309,0.109064,13.100338,0.927789,7.085323,7.136912,3.122954,3.24054,19.690138,6.865024,0.628753,0.628753,0.628753,0.294,0.294,0.294
706,'2017/02/12 14:05:00:265',13,362.898956,233.630035,3.921161,0.28842,0.048901,0.113146,13.101226,0.929063,7.106936,7.159712,3.107831,3.239922,19.613611,6.838885,0.628753,0.628753,0.628753,0.294,0.294,0.294
707,'2017/02/12 14:05:00:296',13,363.038605,233.717484,3.91576,0.283622,0.053057,0.10928,13.129599,0.910219,7.115414,7.16963,3.091046,3.202323,19.69923,6.805307,0.628753,0.628753,0.628753,0.294,0.294,0.294
708,'2017/02/12 14:05:00:331',13,362.790924,233.45314,3.908048,0.275592,0.05603,0.107826,13.367223,0.896913,7.144812,7.213535,3.068365,3.175064,19.576208,6.848555,0.628753,0.628753,0.628753,0.294,0.294,0.294
709,'2017/02/12 14:05:00:359',13,362.790924,233.45314,3.908048,0.275592,0.05603,0.107826,13.367223,0.896913,7.144812,7.213535,3.068365,3.175064,19.576208,6.848555,0.628753,0.628753,0.628753,0.294,0.294,0.294
710,'2017/02/12 14:05:00:365',13,362.526581,233.29007,3.898335,0.25961,0.061913,0.101927,13.388737,0.894176,7.132574,7.212115,3.005263,3.089515,19.61467,6.864966,0.628753,0.628753,0.628753,0.294,0.294,0.294
711,'2017/02/12 14:05:00:415',13,361.911163,232.3349,3.914441,0.281374,0.062536,0.105079,13.346479,0.883043,7.207964,7.265647,2.956801,3.062769,19.770674,6.827762,0.628753,0.628753,0.628753,0.294,0.294,0.294
712,'2017/02/12 14:05:00:431',13,360.827728,231.329086,3.933208,0.292637,0.060759,0.113434,13.297463,0.873565,7.252962,7.307856,2.934064,3.076499,19.891922,6.808098,0.628753,0.628753,0.628753,0.294,0.294,0.294
713,'2017/02/12 14:05:00:463',13,359.562347,230.558502,3.925407,0.283748,0.063807,0.111905,13.236553,0.868581,7.225663,7.288548,2.974128,3.119399,19.916456,6.836598,0.628753,0.628753,0.628753,0.294,0.294,0.294
714,'2017/02/12 14:05:00:488',13,359.562347,230.558502,3.925407,0.283748,0.063807,0.111905,13.236553,0.868581,7.225663,7.288548,2.974128,3.119399,19.916456,6.836598,0.628753,0.628753,0.628753,0.294,0.294,0.294
715,'2017/02/12 14:05:00:498',13,358.093842,229.587158,3.91663,0.270032,0.069103,0.107818,13.262053,0.858246,7.22542,7.292333,2.946055,3.094083,19.900972,6.880963,0.628753,0.628753,0.628753,0.294,0.294,0.294
716,'2017/02/12 14:05:00:532',13,356.434326,228.295959,3.886811,0.252724,0.077678,0.100779,13.197551,0.860993,7.201756,7.254166,2.9789,3.114353,19.86495,6.910645,0.628753,0.628753,0.628753,0.294,0.294,0.294
717,'2017/02/12 14:05:00:564',13,354.747437,227.299667,3.883465,0.240445,0.082748,0.096869,13.458865,0.912315,7.214719,7.286202,2.896236,3.03425,19.811733,6.850499,0.628753,0.628753,0.628753,0.294,0.294,0.294
718,'2017/02/12 14:05:00:581',13,354.747437,227.299667,3.883465,0.240445,0.082748,0.096869,13.458865,0.912315,7.214719,7.286202,2.896236,3.03425,19.811733,6.850499,0.628753,0.628753,0.628753,0.294,0.294,0.294
719,'2017/02/12 14:05:00:597',13,353.331116,225.850464,3.868268,0.231306,0.08338,0.093098,13.384254,0.850476,7.170854,7.231495,2.899619,3.038009,19.933554,6.838796,0.628753,0.628753,0.628753,0.294,0.294,0.294
720,'2017/02/12 14:05:00:630',13,351.910767,224.17746,3.862318,0.22079,0.085706,0.088087,13.466811,0.835233,7.157631,7.21059,2.965043,3.092043,19.940889,6.914114,0.628753,0.628753,0.628753,0.294,0.294,0.294
721,'2017/02/12 14:05:00:665',13,350.891876,222.278595,3.862055,0.225157,0.087839,0.08403,13.411224,0.802779,7.135052,7.184385,3.097925,3.223136,20.061634,6.877221,0.628753,0.628753,0.628753,0.294,0.294,0.294
722,'2017/02/12 14:05:00:683',13,350.891876,222.278595,3.862055,0.225157,0.087839,0.08403,13.411224,0.802779,7.135052,7.184385,3.097925,3.223136,20.061634,6.877221,0.628753,0.628753,0.628753,0.294,0.294,0.294
723,'2017/02/12 14:05:00:698',13,350.008881,220.141312,3.873788,0.243205,0.086437,0.087403,13.346845,0.803481,7.189963,7.229964,3.04741,3.192659,20.251627,6.858354,0.628753,0.628753,0.628753,0.294,0.294,0.294
724,'2017/02/12 14:05:00:732',13,349.006378,218.265152,3.883414,0.255462,0.088722,0.091803,13.476942,0.893081,7.318316,7.390705,2.84618,3.027054,20.381012,6.836423,0.628753,0.628753,0.628753,0.294,0.294,0.294
725,'2017/02/12 14:05:00:766',13,348.547394,216.643402,3.882896,0.255543,0.087744,0.089108,13.400478,0.808548,7.290441,7.349717,2.885507,3.048772,20.402359,6.771645,0.628753,0.628753,0.628753,0.294,0.294,0.294
726,'2017/02/12 14:05:00:799',13,348.166107,215.679916,3.88091,0.239503,0.080207,0.089291,13.502686,0.911245,7.265984,7.329224,2.844316,3.011121,20.288513,6.783242,0.628753,0.628753,0.628753,0.294,0.294,0.294
727,'2017/02/12 14:05:00:816',13,348.166107,215.679916,3.88091,0.239503,0.080207,0.089291,13.502686,0.911245,7.265984,7.329224,2.844316,3.011121,20.288513,6.783242,0.628753,0.628753,0.628753,0.294,0.294,0.294
728,'2017/02/12 14:05:00:830',13,347.939545,215.010086,3.880745,0.239492,0.082055,0.088596,13.485083,0.852645,7.293929,7.361803,2.910276,3.06314,20.297207,6.725211,0.628753,0.628753,0.628753,0.294,0.294,0.294
729,'2017/02/12 14:05:00:864',13,347.919891,214.667053,3.87581,0.235985,0.079978,0.088998,13.245422,0.864598,7.260507,7.336567,2.927156,3.078276,20.31097,6.717551,0.628753,0.628753,0.628753,0.294,0.294,0.294
730,'2017/02/12 14:05:00:902',13,348.063843,214.681381,3.871824,0.234309,0.077015,0.087686,13.341306,0.840225,7.24,7.30463,3.000299,3.140226,20.209318,6.718641,0.628753,0.628753,0.628753,0.294,0.294,0.294
731,'2017/02/12 14:05:00:931',13,348.141785,214.924042,3.869713,0.232668,0.073061,0.090047,13.401582,0.831784,7.228752,7.285877,3.000839,3.136434,20.161655,6.726995,0.628753,0.628753,0.628753,0.294,0.294,0.294
732,'2017/02/12 14:05:00:946',13,348.141785,214.924042,3.869713,0.232668,0.073061,0.090047,13.401582,0.831784,7.228752,7.285877,3.000839,3.136434,20.161655,6.726995,0.628753,0.628753,0.628753,0.294,0.294,0.294
733,'2017/02/12 14:05:00:966',13,348.245789,214.926971,3.878207,0.240213,0.070808,0.092661,13.302748,0.827876,7.245766,7.301795,2.996787,3.135572,20.213472,6.707789,0.628753,0.628753,0.628753,0.294,0.294,0.294
734,'2017/02/12 14:05:00:999',13,348.418701,215.145386,3.870606,0.238369,0.06963,0.090613,13.295105,0.829376,7.249143,7.310246,2.98116,3.116952,20.215145,6.708576,0.628753,0.628753,0.628753,0.294,0.294,0.294
735,'2017/02/12 14:05:01:033',13,348.591003,215.59407,3.869609,0.232144,0.067399,0.086649,13.258413,0.833967,7.221646,7.277535,2.99038,3.1157,20.154222,6.717133,0.628753,0.628753,0.628753,0.294,0.294,0.294
736,'2017/02/12 14:05:01:049',13,348.591003,215.59407,3.869609,0.232144,0.067399,0.086649,13.258413,0.833967,7.221646,7.277535,2.99038,3.1157,20.154222,6.717133,0.628753,0.628753,0.628753,0.294,0.294,0.294
737,'2017/02/12 14:05:01:065',13,348.799957,215.920929,3.880022,0.245825,0.064075,0.084891,13.26323,0.835045,7.190296,7.234024,3.092732,3.215597,20.215294,6.721329,0.628753,0.628753,0.628753,0.294,0.294,0.294
738,'2017/02/12 14:05:01:099',13,348.856476,216.23056,3.883812,0.246793,0.063654,0.083966,13.227206,0.838306,7.218843,7.256212,2.994291,3.112457,20.201803,6.722942,0.628753,0.628753,0.628753,0.294,0.294,0.294
739,'2017/02/12 14:05:01:135',13,348.828339,216.311493,3.884674,0.252428,0.063879,0.086845,13.283295,0.831093,7.238032,7.288391,3.02671,3.153382,20.211842,6.723377,0.628753,0.628753,0.628753,0.294,0.294,0.294
740,'2017/02/12 14:05:01:152',13,348.828339,216.311493,3.884674,0.252428,0.063879,0.086845,13.283295,0.831093,7.238032,7.288391,3.02671,3.153382,20.211842,6.723377,0.628753,0.628753,0.628753,0.294,0.294,0.294
741,'2017/02/12 14:05:01:166',13,348.723969,216.44516,3.880366,0.246082,0.066487,0.082568,13.273567,0.828814,7.241089,7.292916,2.926134,3.0398,20.169542,6.766311,0.628753,0.628753,0.628753,0.294,0.294,0.294
742,'2017/02/12 14:05:01:198',13,348.706085,216.460587,3.892929,0.254058,0.062702,0.085042,13.258487,0.836084,7.249918,7.306375,2.979219,3.107223,20.143282,6.747618,0.628753,0.628753,0.628753,0.294,0.294,0.294
743,'2017/02/12 14:05:01:233',13,348.663879,216.664307,3.892106,0.255482,0.062498,0.085625,13.208957,0.844736,7.23415,7.276171,3.026043,3.146332,20.158764,6.748607,0.628753,0.628753,0.628753,0.294,0.294,0.294
744,'2017/02/12 14:05:01:255',13,348.663879,216.664307,3.892106,0.255482,0.062498,0.085625,13.208957,0.844736,7.23415,7.276171,3.026043,3.146332,20.158764,6.748607,0.628753,0.628753,0.628753,0.294,0.294,0.294
745,'2017/02/12 14:05:01:267',13,348.341888,216.713577,3.894748,0.274996,0.063113,0.08865,13.148092,0.816383,7.254049,7.29799,3.026794,3.140561,20.288288,6.764765,0.628753,0.628753,0.628753,0.294,0.294,0.294
746,'2017/02/12 14:05:01:302',13,348.92041,217.031052,3.907967,0.275925,0.06594,0.078378,13.179224,0.830227,7.239796,7.303944,3.102248,3.229744,19.744534,6.793261,0.628753,0.628753,0.628753,0.294,0.294,0.294
747,'2017/02/12 14:05:01:332',13,348.568115,217.153763,3.86373,0.298889,0.065546,0.075488,12.763203,0.784702,7.338579,7.371152,3.170007,3.239496,19.880905,6.772894,0.628753,0.628753,0.628753,0.294,0.294,0.294
748,'2017/02/12 14:05:01:351',13,348.568115,217.153763,3.86373,0.298889,0.065546,0.075488,12.763203,0.784702,7.338579,7.371152,3.170007,3.239496,19.880905,6.772894,0.628753,0.628753,0.628753,0.294,0.294,0.294
749,'2017/02/12 14:05:01:367',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
750,'2017/02/12 14:05:01:458',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
751,'2017/02/12 14:05:01:574',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
752,'2017/02/12 14:05:01:671',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
753,'2017/02/12 14:05:01:765',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
754,'2017/02/12 14:05:01:864',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
755,'2017/02/12 14:05:01:956',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
756,'2017/02/12 14:05:02:050',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
757,'2017/02/12 14:05:02:185',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
758,'2017/02/12 14:05:02:257',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
759,'2017/02/12 14:05:02:356',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
760,'2017/02/12 14:05:02:477',13,351.575195,220.356522,4.09528,0.302684,0.034646,0.05183,14.312769,2.001083,7.246391,7.090891,2.829449,2.92055,21.223383,6.373853,0.628753,0.628753,0.628753,0.294,0.294,0.294
761,'2017/02/12 14:05:08:753',14,367.129944,222.379211,4.677638,0.04512,0.050224,0.073069,13.274046,10.966227,7.645449,7.635456,2.19432,2.200987,31.247328,4.794366,0.628753,0.628753,0.628753,0.994,0.994,0.994
762,'2017/02/12 14:05:08:757',14,367.129944,222.379211,4.677638,0.04512,0.050224,0.073069,13.274046,10.966227,7.645449,7.635456,2.19432,2.200987,31.247328,4.794366,0.628753,0.628753,0.628753,0.994,0.994,0.994
763,'2017/02/12 14:05:08:787',14,366.975555,222.414139,4.674442,0.048438,0.050079,0.07336,13.255757,10.930349,7.651672,7.64223,2.199495,2.210419,31.286367,4.779959,0.628753,0.628753,0.628753,0.994,0.994,0.994
764,'2017/02/12 14:05:08:820',14,366.822601,222.204178,4.673366,0.048056,0.052168,0.072725,13.294577,10.952453,7.651909,7.647464,2.182529,2.197136,31.323711,4.785878,0.628753,0.628753,0.628753,0.994,0.994,0.994
765,'2017/02/12 14:05:08:853',14,366.528351,222.117371,4.672894,0.046539,0.050991,0.072937,13.360911,10.945453,7.623776,7.617596,2.193459,2.207659,31.28723,4.810656,0.628753,0.628753,0.628753,0.994,0.994,0.994
766,'2017/02/12 14:05:08:864',14,366.528351,222.117371,4.672894,0.046539,0.050991,0.072937,13.360911,10.945453,7.623776,7.617596,2.193459,2.207659,31.28723,4.810656,0.628753,0.628753,0.628753,0.994,0.994,0.994
767,'2017/02/12 14:05:08:867',14,366.289154,222.126953,4.667771,0.048902,0.053626,0.072034,13.405742,10.9313,7.635913,7.627337,2.20653,2.216755,31.327265,4.806,0.628753,0.628753,0.628753,0.994,0.994,0.994
768,'2017/02/12 14:05:08:921',14,366.064606,222.24704,4.663361,0.04385,0.054259,0.06696,13.392983,10.937242,7.634407,7.632734,2.175205,2.177961,31.281515,4.830925,0.628753,0.628753,0.628753,0.994,0.994,0.994
769,'2017/02/12 14:05:08:954',14,365.893982,222.09166,4.665648,0.04912,0.057303,0.063866,13.380898,10.9157,7.64445,7.634478,2.185394,2.174262,31.322664,4.806936,0.628753,0.628753,0.628753,0.994,0.994,0.994
770,'2017/02/12 14:05:08:968',14,365.642853,222.145004,4.667478,0.047015,0.054454,0.064064,13.382372,10.928525,7.626563,7.61547,2.195352,2.184941,31.323986,4.781337,0.628753,0.628753,0.628753,0.994,0.994,0.994
771,'2017/02/12 14:05:08:978',14,365.642853,222.145004,4.667478,0.047015,0.054454,0.064064,13.382372,10.928525,7.626563,7.61547,2.195352,2.184941,31.323986,4.781337,0.628753,0.628753,0.628753,0.994,0.994,0.994
772,'2017/02/12 14:05:09:022',14,365.316467,222.056961,4.6656,0.047732,0.056587,0.063014,13.403199,10.948168,7.642174,7.631189,2.165887,2.150901,31.358835,4.819186,0.628753,0.628753,0.628753,0.994,0.994,0.994
773,'2017/02/12 14:05:09:036',14,364.80069,221.884689,4.666179,0.047102,0.05752,0.063591,13.380049,10.941824,7.629695,7.618996,2.161417,2.158416,31.375322,4.856961,0.628753,0.628753,0.628753,0.994,0.994,0.994
774,'2017/02/12 14:05:09:073',14,364.80069,221.884689,4.666179,0.047102,0.05752,0.063591,13.380049,10.941824,7.629695,7.618996,2.161417,2.158416,31.375322,4.856961,0.628753,0.628753,0.628753,0.994,0.994,0.994
775,'2017/02/12 14:05:09:087',14,363.885925,221.693481,4.668018,0.041058,0.06067,0.060562,13.355895,10.902068,7.614491,7.60164,2.171484,2.162487,31.394041,4.861635,0.628753,0.628753,0.628753,0.994,0.994,0.994
776,'2017/02/12 14:05:09:121',14,362.611664,221.346283,4.672691,0.036662,0.063465,0.05953,13.396375,10.960621,7.600874,7.589347,2.150624,2.137293,31.314838,4.795229,0.628753,0.628753,0.628753,0.994,0.994,0.994
777,'2017/02/12 14:05:09:155',14,360.884766,220.758301,4.680956,0.039074,0.063665,0.058445,13.345188,10.982494,7.610222,7.593395,2.114529,2.109624,31.484718,4.814844,0.628753,0.628753,0.628753,0.994,0.994,0.994
778,'2017/02/12 14:05:09:170',14,358.937683,220.346069,4.676938,0.032847,0.066644,0.05748,13.335371,11.02972,7.633795,7.614663,2.096517,2.087765,31.401609,4.817216,0.628753,0.628753,0.628753,0.994,0.994,0.994
779,'2017/02/12 14:05:09:172',14,358.937683,220.346069,4.676938,0.032847,0.066644,0.05748,13.335371,11.02972,7.633795,7.614663,2.096517,2.087765,31.401609,4.817216,0.628753,0.628753,0.628753,0.994,0.994,0.994
